start_time,time,rat_present,habit,bat_landing_to_food,risk,reward,seconds_after_rat_arrival,bat_landing_number,rat_minutes,rat_arrival_number,food_availability
,2017-12-26 16:13:00,0,,,,,,20,0.0,0,4.0
,2017-12-26 16:43:00,0,,,,,,28,0.0,0,4.0
,2017-12-26 17:13:00,0,,,,,,25,0.0,0,4.0
,2017-12-26 17:43:00,0,,,,,,71,0.0,0,4.0
,2017-12-26 18:13:00,0,,,,,,44,0.0,0,3.753856942
,2017-12-26 18:43:00,0,,,,,,44,0.0,0,3.147265077
,2017-12-26 19:13:00,0,,,,,,41,0.0,0,3.0
,2017-12-26 19:43:00,0,,,,,,54,0.0,0,3.0
,2017-12-26 20:13:00,0,,,,,,32,0.0,0,3.0
,2017-12-26 20:43:00,1,,,,,,51,1.283333333,2,2.968873797
2017-12-26 21:24:00,2017-12-26 21:13:00,1,rat,15.0,1,0,88,53,4.866666667,1,2.561403509
2017-12-26 21:24:00,2017-12-26 21:13:00,1,pick,6.0,0,1,113,53,4.866666667,1,2.561403509
2017-12-26 21:24:00,2017-12-26 21:13:00,1,fast,3.0,0,1,121,53,4.866666667,1,2.561403509
2017-12-26 21:24:00,2017-12-26 21:13:00,1,pick,5.0,0,1,128,53,4.866666667,1,2.561403509
2017-12-26 21:25:00,2017-12-26 21:13:00,1,pick,6.0,0,1,153,53,4.866666667,1,2.561403509
2017-12-26 21:26:00,2017-12-26 21:13:00,1,rat,10.0,1,0,208,53,4.866666667,1,2.561403509
2017-12-26 21:26:00,2017-12-26 21:13:00,1,bat_fight,1.0,1,0,216,53,4.866666667,1,2.561403509
,2017-12-26 21:43:00,1,,,,,,47,7.9,1,2.086587436
,2017-12-26 22:13:00,1,,,,,,75,0.133333333,1,2.0
,2017-12-26 22:43:00,0,,,,,,45,0.0,0,1.958064516
,2017-12-26 23:13:00,0,,,,,,30,0.0,0,1.55
,2017-12-26 23:43:00,0,,,,,,44,0.0,0,1.049289229
,2017-12-27 00:13:00,0,,,,,,30,0.0,0,0.542372881
,2017-12-27 16:13:00,0,,,,,,13,0.0,0,4.0
,2017-12-27 16:43:00,0,,,,,,18,0.0,0,4.0
,2017-12-27 17:13:00,0,,,,,,31,0.0,0,4.0
,2017-12-27 17:43:00,0,,,,,,35,0.0,0,4.0
,2017-12-27 18:13:00,0,,,,,,22,0.0,0,4.0
,2017-12-27 18:43:00,0,,,,,,24,0.0,0,3.964516129
,2017-12-27 19:13:00,0,,,,,,30,0.0,0,3.566666667
,2017-12-27 19:43:00,0,,,,,,73,0.0,0,3.102150538
,2017-12-27 20:13:00,0,,,,,,67,0.0,0,3.0
,2017-12-27 20:43:00,0,,,,,,2,0.0,0,3.0
,2017-12-27 21:13:00,0,,,,,,25,0.0,0,3.0
,2017-12-27 21:43:00,0,,,,,,48,0.0,0,2.970430108
,2017-12-27 22:13:00,0,,,,,,52,0.0,0,2.583333333
,2017-12-27 22:43:00,0,,,,,,61,0.0,0,2.112903226
,2017-12-27 23:13:00,0,,,,,,17,0.0,0,2.0
,2017-12-27 23:43:00,0,,,,,,12,0.0,0,2.0
,2017-12-28 00:13:00,0,,,,,,11,0.0,0,2.0
,2017-12-28 00:43:00,1,,,,,,34,4.166666667,1,1.953405018
,2017-12-28 01:13:00,0,,,,,,40,0.0,0,1.555555556
,2017-12-28 01:43:00,0,,,,,,37,0.0,0,1.107526882
,2017-12-28 02:13:00,0,,,,,,34,0.0,0,1.0
,2017-12-28 02:43:00,0,,,,,,23,0.0,0,1.0
,2017-12-28 03:13:00,0,,,,,,21,0.0,0,1.0
2017-12-28 03:58:00,2017-12-28 03:43:00,1,fast,2.0,0,1,107,5,16.01666667,1,0.971774194
2017-12-28 04:02:00,2017-12-28 03:43:00,1,fast,2.0,0,1,358,5,16.01666667,1,0.971774194
,2017-12-28 04:13:00,1,,,,,,11,0.883333333,1,0.730769231
,2017-12-28 16:14:00,0,,,,,,8,0.0,0,4.0
,2017-12-28 16:44:00,0,,,,,,3,0.0,0,4.0
,2017-12-28 17:14:00,0,,,,,,24,0.0,0,4.0
,2017-12-28 17:44:00,0,,,,,,23,0.0,0,4.0
,2017-12-28 18:14:00,0,,,,,,48,0.0,0,4.0
,2017-12-28 18:44:00,0,,,,,,55,0.0,0,3.962648557
2017-12-28 19:36:00,2017-12-28 19:14:00,1,rat,2.0,1,0,40,23,8.1,1,3.543859649
2017-12-28 19:36:00,2017-12-28 19:14:00,1,fast,1.0,0,1,14,23,8.1,1,3.543859649
2017-12-28 19:37:00,2017-12-28 19:14:00,1,rat,26.0,1,0,68,23,8.1,1,3.543859649
2017-12-28 19:44:00,2017-12-28 19:44:00,1,rat_and_others,5.0,1,0,521,23,2.5,1,3.07696661
2017-12-28 19:45:00,2017-12-28 19:44:00,1,pick_and_others,15.0,1,1,564,23,2.5,1,3.07696661
2017-12-28 19:46:00,2017-12-28 19:44:00,1,rat,24.0,1,0,607,23,2.5,1,3.07696661
,2017-12-28 20:14:00,0,,,,,,32,0.0,0,3.0
,2017-12-28 20:44:00,0,,,,,,29,0.0,0,3.0
,2017-12-28 21:14:00,0,,,,,,50,0.0,0,3.0
,2017-12-28 21:44:00,0,,,,,,49,0.0,0,2.951877314
,2017-12-28 22:14:00,0,,,,,,57,0.0,0,2.540983607
,2017-12-28 22:44:00,0,,,,,,66,0.0,0,2.090428345
,2017-12-28 23:14:00,0,,,,,,52,0.0,0,2.0
,2017-12-28 23:44:00,0,,,,,,42,0.0,0,2.0
,2017-12-29 00:14:00,0,,,,,,29,0.0,0,2.0
,2017-12-29 00:44:00,0,,,,,,38,0.0,0,1.951075269
,2017-12-29 01:14:00,0,,,,,,44,0.0,0,1.533333333
,2017-12-29 01:44:00,0,,,,,,23,0.0,0,1.082258065
,2017-12-29 02:14:00,0,,,,,,25,0.0,0,1.0
,2017-12-29 02:44:00,0,,,,,,31,0.0,0,0.947076613
,2017-12-29 03:14:00,0,,,,,,24,0.0,0,0.546875
,2017-12-29 14:45:00,0,,,,,,7,0.0,0,4.0
,2017-12-29 15:15:00,0,,,,,,1,0.0,0,4.0
,2017-12-29 15:45:00,0,,,,,,1,0.0,0,4.0
,2017-12-29 16:15:00,0,,,,,,6,0.0,0,4.0
,2017-12-29 16:45:00,0,,,,,,7,0.0,0,4.0
,2017-12-29 17:15:00,0,,,,,,14,0.0,0,4.0
,2017-12-29 17:45:00,0,,,,,,14,0.0,0,4.0
,2017-12-29 18:15:00,1,,,,,,9,6.783333333,1,4.0
,2017-12-29 18:45:00,0,,,,,,19,0.0,0,3.949388209
,2017-12-29 19:15:00,0,,,,,,26,0.0,0,3.517241379
,2017-12-29 19:45:00,0,,,,,,29,0.0,0,3.066740823
,2017-12-29 20:15:00,0,,,,,,15,0.0,0,3.0
,2017-12-29 20:45:00,0,,,,,,67,0.0,0,3.0
,2017-12-29 21:15:00,0,,,,,,56,0.0,0,3.0
,2017-12-29 21:45:00,0,,,,,,45,0.0,0,3.0
,2017-12-29 22:15:00,0,,,,,,60,0.0,0,3.0
,2017-12-29 22:45:00,0,,,,,,59,0.0,0,3.0
,2017-12-29 23:15:00,1,,,,,,40,8.883333333,1,3.0
,2017-12-29 23:45:00,0,,,,,,49,0.0,0,2.939516129
,2017-12-30 00:15:00,0,,,,,,42,0.0,0,2.53125
,2017-12-30 00:45:00,0,,,,,,39,0.0,0,2.057747696
,2017-12-30 01:15:00,0,,,,,,47,0.0,0,1.535714286
,2017-12-30 01:45:00,0,,,,,,30,0.0,0,1.069124424
,2017-12-30 02:15:00,0,,,,,,41,0.0,0,1.0
,2017-12-30 02:45:00,0,,,,,,34,0.0,0,1.0
,2017-12-30 03:15:00,0,,,,,,23,0.0,0,1.0
,2017-12-30 03:45:00,0,,,,,,13,0.0,0,0.943074004
,2017-12-30 04:15:00,0,,,,,,16,0.0,0,0.558823529
,2017-12-30 16:45:00,0,,,,,,21,0.0,0,4.0
,2017-12-30 17:15:00,0,,,,,,32,0.0,0,4.0
,2017-12-30 17:45:00,0,,,,,,13,0.0,0,4.0
2017-12-30 18:37:00,2017-12-30 18:15:00,1,rat,16.0,1,0,108,36,3.283333333,1,4.0
,2017-12-30 18:45:00,0,,,,,,20,0.0,0,3.955857385
,2017-12-30 19:15:00,0,,,,,,35,0.0,0,3.526315789
2017-12-30 19:51:00,2017-12-30 19:45:00,1,fast,4.0,0,1,41,37,5.0,1,3.067911715
2017-12-30 19:51:00,2017-12-30 19:45:00,1,fast,0.074015603,0,1,17,37,5.0,1,3.067911715
2017-12-30 19:52:00,2017-12-30 19:45:00,1,rat,10.0,1,0,111,37,5.0,1,3.067911715
2017-12-30 19:54:00,2017-12-30 19:45:00,1,rat,24.0,1,0,215,37,5.0,1,3.067911715
2017-12-30 19:54:00,2017-12-30 19:45:00,1,rat,15.0,1,0,194,37,5.0,1,3.067911715
2017-12-30 19:54:00,2017-12-30 19:45:00,1,rat,13.0,1,0,253,37,5.0,1,3.067911715
,2017-12-30 20:15:00,0,,,,,,33,0.0,0,3.0
,2017-12-30 20:45:00,0,,,,,,39,0.0,0,3.0
,2017-12-30 21:15:00,0,,,,,,25,0.0,0,3.0
,2017-12-30 21:45:00,0,,,,,,10,0.0,0,3.0
,2017-12-30 22:15:00,0,,,,,,64,0.0,0,3.0
,2017-12-30 22:45:00,0,,,,,,41,0.0,0,3.0
,2017-12-30 23:15:00,0,,,,,,5,0.0,0,3.0
,2017-12-30 23:45:00,0,,,,,,31,0.0,0,2.943548387
,2017-12-31 00:15:00,0,,,,,,45,0.0,0,2.516666667
,2017-12-31 00:45:00,0,,,,,,42,0.0,0,2.07311828
,2017-12-31 01:15:00,0,,,,,,53,0.0,0,2.0
,2017-12-31 01:45:00,0,,,,,,45,0.0,0,2.0
,2017-12-31 02:15:00,0,,,,,,27,0.0,0,2.0
,2017-12-31 02:45:00,0,,,,,,24,0.0,0,1.957353745
,2017-12-31 03:15:00,0,,,,,,26,0.0,0,1.542372881
,2017-12-31 03:45:00,0,,,,,,17,0.0,0,1.083652269
,2017-12-31 04:15:00,0,,,,,,8,0.0,0,1.0
,2017-12-31 04:45:00,0,,,,,,12,0.0,0,1.0
,2017-12-31 05:15:00,0,,,,,,6,0.0,0,1.0
,2017-12-31 06:15:00,0,,,,,,5,0.0,0,1.0
,2017-12-31 15:46:00,0,,,,,,1,0.0,0,4.0
,2017-12-31 16:16:00,0,,,,,,15,0.0,0,4.0
,2017-12-31 16:46:00,0,,,,,,4,0.0,0,4.0
,2017-12-31 17:16:00,0,,,,,,3,0.0,0,4.0
,2017-12-31 17:46:00,0,,,,,,14,0.0,0,4.0
,2017-12-31 18:16:00,0,,,,,,14,0.0,0,3.723839496
,2017-12-31 18:46:00,0,,,,,,31,0.0,0,3.094413847
,2017-12-31 19:16:00,0,,,,,,22,0.0,0,3.0
,2017-12-31 19:46:00,0,,,,,,19,0.0,0,3.0
,2017-12-31 20:16:00,0,,,,,,29,0.0,0,3.0
,2017-12-31 20:46:00,0,,,,,,24,0.0,0,3.0
,2017-12-31 21:16:00,0,,,,,,38,0.0,0,3.0
,2017-12-31 21:46:00,0,,,,,,20,0.0,0,3.0
,2017-12-31 22:16:00,0,,,,,,17,0.0,0,3.0
,2017-12-31 22:46:00,0,,,,,,18,0.0,0,2.92688172
,2017-12-31 23:16:00,0,,,,,,28,0.0,0,2.483333333
,2017-12-31 23:46:00,0,,,,,,45,0.0,0,2.056451613
,2018-01-01 00:16:00,0,,,,,,34,0.0,0,2.0
,2018-01-01 00:46:00,0,,,,,,35,0.0,0,2.0
,2018-01-01 01:16:00,0,,,,,,31,0.0,0,2.0
2018-01-01 01:52:00,2018-01-01 01:46:00,1,fast,2.0,0,1,115,18,4.933333333,1,1.92688172
,2018-01-01 02:16:00,0,,,,,,27,0.0,0,1.483333333
,2018-01-01 02:46:00,0,,,,,,38,0.0,0,1.056451613
,2018-01-01 03:16:00,0,,,,,,54,0.0,0,1.0
,2018-01-01 03:46:00,0,,,,,,13,0.0,0,1.0
,2018-01-01 04:16:00,0,,,,,,8,0.0,0,1.0
,2018-01-01 04:46:00,0,,,,,,27,0.0,0,1.0
,2018-01-01 05:16:00,0,,,,,,22,0.0,0,1.0
,2018-01-01 05:46:00,1,,,,,,4,0.083333333,1,1.0
,2018-01-01 16:17:00,0,,,,,,9,0.0,0,4.0
,2018-01-01 16:47:00,0,,,,,,18,0.0,0,4.0
,2018-01-01 17:17:00,0,,,,,,12,0.0,0,4.0
,2018-01-01 17:47:00,0,,,,,,17,0.0,0,4.0
,2018-01-01 18:17:00,0,,,,,,29,0.0,0,4.0
,2018-01-01 18:47:00,0,,,,,,37,0.0,0,3.94160178
,2018-01-01 19:17:00,0,,,,,,32,0.0,0,3.5
,2018-01-01 19:47:00,0,,,,,,25,0.0,0,3.05839822
,2018-01-01 20:17:00,0,,,,,,16,0.0,0,3.0
,2018-01-01 20:47:00,0,,,,,,62,0.0,0,3.0
,2018-01-01 21:17:00,0,,,,,,42,0.0,0,3.0
,2018-01-01 21:47:00,0,,,,,,49,0.0,0,3.0
,2018-01-01 22:17:00,0,,,,,,50,0.0,0,3.0
,2018-01-01 22:47:00,0,,,,,,66,0.0,0,2.920395421
,2018-01-01 23:17:00,0,,,,,,39,0.0,0,2.483870968
,2018-01-01 23:47:00,0,,,,,,52,0.0,0,2.062434964
,2018-01-02 00:17:00,0,,,,,,39,0.0,0,2.0
,2018-01-02 00:47:00,0,,,,,,23,0.0,0,2.0
,2018-01-02 01:17:00,0,,,,,,40,0.0,0,2.0
,2018-01-02 01:47:00,0,,,,,,34,0.0,0,1.837760911
,2018-01-02 02:17:00,0,,,,,,28,0.0,0,1.235294118
,2018-01-03 16:18:00,0,,,,,,20,0.0,0,4.0
,2018-01-03 16:48:00,0,,,,,,10,0.0,0,4.0
,2018-01-03 17:18:00,0,,,,,,10,0.0,0,4.0
,2018-01-03 17:48:00,0,,,,,,5,0.0,0,4.0
,2018-01-03 18:18:00,0,,,,,,24,0.0,0,4.0
,2018-01-03 18:48:00,0,,,,,,16,0.0,0,3.938021022
,2018-01-03 19:18:00,0,,,,,,11,0.0,0,3.629213483
,2018-01-03 19:48:00,0,,,,,,12,0.0,0,3.292134831
,2018-01-03 20:18:00,0,,,,,,10,0.0,0,3.023921711
,2018-01-03 20:48:00,0,,,,,,16,0.0,0,3.0
,2018-01-03 21:18:00,0,,,,,,30,0.0,0,3.0
,2018-01-03 21:48:00,0,,,,,,21,0.0,0,3.0
,2018-01-03 22:18:00,0,,,,,,32,0.0,0,3.0
,2018-01-03 22:48:00,0,,,,,,40,0.0,0,2.9243604
,2018-01-03 23:18:00,0,,,,,,32,0.0,0,2.465517241
,2018-01-03 23:48:00,0,,,,,,32,0.0,0,2.043381535
,2018-01-04 00:18:00,0,,,,,,23,0.0,0,2.0
,2018-01-04 00:48:00,0,,,,,,29,0.0,0,2.0
,2018-01-04 01:18:00,0,,,,,,14,0.0,0,2.0
,2018-01-04 01:48:00,0,,,,,,20,0.0,0,1.929240375
,2018-01-04 02:18:00,0,,,,,,17,0.0,0,1.5
,2018-01-04 02:48:00,0,,,,,,16,0.0,0,1.070759625
,2018-01-04 03:18:00,0,,,,,,16,0.0,0,1.0
,2018-01-04 03:48:00,0,,,,,,15,0.0,0,1.0
,2018-01-04 15:49:00,0,,,,,,1,0.0,0,4.0
,2018-01-04 16:19:00,0,,,,,,13,0.0,0,4.0
,2018-01-04 16:49:00,0,,,,,,23,0.0,0,4.0
,2018-01-04 17:19:00,0,,,,,,33,0.0,0,4.0
,2018-01-04 17:49:00,0,,,,,,26,0.0,0,3.914905451
,2018-01-04 18:19:00,0,,,,,,56,0.0,0,3.448275862
,2018-01-04 18:49:00,0,,,,,,32,0.0,0,3.036707453
,2018-01-04 19:19:00,0,,,,,,40,0.0,0,3.0
,2018-01-04 19:49:00,0,,,,,,41,0.0,0,3.0
,2018-01-04 20:19:00,0,,,,,,30,0.0,0,3.0
,2018-01-04 20:49:00,0,,,,,,21,0.0,0,2.897849462
,2018-01-04 21:19:00,0,,,,,,60,0.0,0,2.433333333
,2018-01-04 21:49:00,0,,,,,,62,0.0,0,2.035483871
,2018-01-04 22:19:00,0,,,,,,53,0.0,0,2.0
,2018-01-04 22:49:00,0,,,,,,49,0.0,0,2.0
,2018-01-04 23:19:00,0,,,,,,45,0.0,0,2.0
,2018-01-04 23:49:00,0,,,,,,47,0.0,0,2.0
,2018-01-05 00:19:00,0,,,,,,36,0.0,0,2.0
,2018-01-05 00:49:00,0,,,,,,31,0.0,0,1.906506288
,2018-01-05 01:19:00,1,,,,,,17,3.266666667,1,1.440677966
,2018-01-05 01:49:00,0,,,,,,25,0.0,0,1.036085293
,2018-01-05 02:19:00,0,,,,,,13,0.0,0,1.0
,2018-01-05 02:49:00,1,,,,,,26,0.316666667,1,1.0
,2018-01-05 03:19:00,1,,,,,,21,1.45,1,1.0
,2018-01-05 03:49:00,1,,,,,,18,4.616666667,1,1.0
,2018-01-05 04:19:00,0,,,,,,14,0.0,0,1.0
,2018-01-05 04:49:00,1,,,,,,10,0.216666667,1,1.0
,2018-01-05 05:19:00,0,,,,,,14,0.0,0,1.0
,2018-01-05 05:49:00,0,,,,,,10,0.0,0,1.0
,2018-01-05 15:20:00,0,,,,,,2,0.0,0,4.0
,2018-01-05 15:50:00,0,,,,,,8,0.0,0,4.0
,2018-01-05 21:50:00,0,,,,,,3,0.0,0,3.998511166
,2018-01-05 22:20:00,0,,,,,,49,0.0,0,3.738461538
,2018-01-05 22:50:00,0,,,,,,57,0.0,0,3.276923077
,2018-01-05 23:20:00,0,,,,,,54,0.0,0,3.002977667
,2018-01-05 23:50:00,0,,,,,,47,0.0,0,2.909571655
,2018-01-06 00:20:00,0,,,,,,43,0.0,0,2.459016393
,2018-01-06 00:50:00,0,,,,,,40,0.0,0,2.048122686
,2018-01-06 01:20:00,0,,,,,,40,0.0,0,2.0
,2018-01-06 01:50:00,0,,,,,,37,0.0,0,2.0
,2018-01-06 02:20:00,0,,,,,,31,0.0,0,2.0
,2018-01-06 02:50:00,0,,,,,,20,0.0,0,1.913412564
,2018-01-06 03:20:00,0,,,,,,9,0.0,0,1.438596491
,2018-01-06 03:50:00,0,,,,,,8,0.0,0,1.031126203
,2018-01-06 04:20:00,0,,,,,,12,0.0,0,1.0
,2018-01-06 04:50:00,1,,,,,,7,5.616666667,1,1.0
,2018-01-06 05:20:00,0,,,,,,5,0.0,0,1.0
,2018-01-06 06:20:00,0,,,,,,1,0.0,0,1.0
,2018-01-08 16:22:00,0,,,,,,5,0.0,0,4.0
,2018-01-08 16:52:00,0,,,,,,12,0.0,0,4.0
,2018-01-08 17:22:00,0,,,,,,9,0.0,0,4.0
,2018-01-08 17:52:00,0,,,,,,8,0.0,0,4.0
,2018-01-08 18:22:00,0,,,,,,12,0.0,0,4.0
,2018-01-08 18:52:00,0,,,,,,24,0.0,0,4.0
,2018-01-08 19:22:00,0,,,,,,34,0.0,0,4.0
,2018-01-08 19:52:00,0,,,,,,29,0.0,0,3.866208355
,2018-01-08 20:22:00,0,,,,,,30,0.0,0,3.393442623
,2018-01-08 20:52:00,0,,,,,,21,0.0,0,3.023796933
,2018-01-08 21:22:00,0,,,,,,23,0.0,0,3.0
,2018-01-08 21:52:00,0,,,,,,35,0.0,0,3.0
,2018-01-08 22:22:00,0,,,,,,14,0.0,0,3.0
,2018-01-08 22:52:00,0,,,,,,35,0.0,0,2.890738814
,2018-01-08 23:22:00,0,,,,,,54,0.0,0,2.435483871
,2018-01-08 23:52:00,0,,,,,,51,0.0,0,2.040582726
,2018-01-09 00:22:00,1,,,,,,26,1.216666667,1,2.0
,2018-01-09 00:52:00,1,,,,,,26,7.95,1,2.0
,2018-01-09 01:22:00,0,,,,,,58,0.0,0,2.0
,2018-01-09 01:52:00,0,,,,,,30,0.0,0,1.863978495
,2018-01-09 02:22:00,0,,,,,,27,0.0,0,1.383333333
,2018-01-09 02:52:00,0,,,,,,44,0.0,0,1.019354839
,2018-01-09 03:22:00,0,,,,,,25,0.0,0,1.0
,2018-01-09 03:52:00,0,,,,,,16,0.0,0,1.0
,2018-01-09 04:22:00,0,,,,,,14,0.0,0,1.0
,2018-01-09 04:52:00,0,,,,,,5,0.0,0,1.0
,2018-01-09 05:22:00,0,,,,,,4,0.0,0,1.0
,2018-01-09 05:52:00,0,,,,,,2,0.0,0,1.0
,2018-01-09 18:23:00,0,,,,,,17,0.0,0,4.0
,2018-01-09 18:53:00,0,,,,,,26,0.0,0,4.0
,2018-01-09 19:23:00,0,,,,,,12,0.0,0,4.0
,2018-01-09 19:53:00,0,,,,,,42,0.0,0,4.0
,2018-01-09 20:23:00,0,,,,,,14,0.0,0,4.0
,2018-01-09 20:53:00,0,,,,,,16,0.0,0,4.0
,2018-01-09 21:23:00,0,,,,,,36,0.0,0,4.0
,2018-01-09 21:53:00,0,,,,,,34,0.0,0,4.0
,2018-01-09 22:23:00,0,,,,,,30,0.0,0,4.0
,2018-01-09 22:53:00,0,,,,,,16,0.0,0,4.0
,2018-01-09 23:23:00,0,,,,,,50,0.0,0,4.0
,2018-01-09 23:53:00,0,,,,,,35,0.0,0,4.0
,2018-01-10 00:23:00,0,,,,,,29,0.0,0,4.0
,2018-01-10 00:53:00,0,,,,,,40,0.0,0,3.877842411
,2018-01-10 01:23:00,0,,,,,,48,0.0,0,3.409836066
,2018-01-10 01:53:00,1,,,,,,67,1.783333333,1,3.02908514
,2018-01-10 02:23:00,0,,,,,,39,0.0,0,3.0
,2018-01-10 02:53:00,0,,,,,,38,0.0,0,3.0
,2018-01-10 03:23:00,0,,,,,,38,0.0,0,3.0
2018-01-10 04:12:00,2018-01-10 03:53:00,1,rat,1.0,1,0,306,18,8.566666667,1,2.851612903
,2018-01-10 04:23:00,0,,,,,,23,0.0,0,2.366666667
,2018-01-10 04:53:00,0,,,,,,11,0.0,0,2.015053763
,2018-01-10 05:23:00,0,,,,,,8,0.0,0,2.0
,2018-01-10 05:53:00,0,,,,,,4,0.0,0,1.851612903
,2018-01-10 06:23:00,0,,,,,,2,0.0,0,1.366666667
,2018-01-10 15:54:00,0,,,,,,3,0.0,0,4.0
,2018-01-10 16:24:00,0,,,,,,7,0.0,0,4.0
,2018-01-10 16:54:00,0,,,,,,4,0.0,0,4.0
,2018-01-10 17:24:00,0,,,,,,7,0.0,0,4.0
,2018-01-10 17:54:00,0,,,,,,8,0.0,0,4.0
,2018-01-10 18:24:00,0,,,,,,27,0.0,0,4.0
,2018-01-10 18:54:00,0,,,,,,32,0.0,0,3.846390169
,2018-01-10 19:24:00,0,,,,,,50,0.0,0,3.380952381
,2018-01-10 19:54:00,0,,,,,,37,0.0,0,3.023041475
,2018-01-10 20:24:00,0,,,,,,35,0.0,0,3.0
,2018-01-10 20:54:00,0,,,,,,40,0.0,0,2.841353781
,2018-01-10 21:24:00,0,,,,,,23,0.0,0,2.360655738
,2018-01-10 21:54:00,0,,,,,,12,0.0,0,2.01480698
,2018-01-10 22:24:00,0,,,,,,40,0.0,0,2.0
,2018-01-10 22:54:00,0,,,,,,47,0.0,0,2.0
,2018-01-10 23:24:00,1,,,,,,38,2.05,2,2.0
,2018-01-10 23:54:00,1,,,,,,66,1.083333333,1,1.863978495
,2018-01-11 00:24:00,0,,,,,,24,0.0,0,1.383333333
,2018-01-11 00:54:00,0,,,,,,26,0.0,0,1.019354839
,2018-01-11 01:24:00,0,,,,,,34,0.0,0,1.0
,2018-01-11 01:54:00,1,,,,,,34,1.15,1,1.0
,2018-01-27 19:39:00,0,,,,,,68,0.0,0,4.0
,2018-01-27 20:09:00,0,,,,,,61,0.0,0,4.0
,2018-01-27 20:39:00,1,,,,,,62,0.166666667,1,4.0
,2018-01-27 21:09:00,0,,,,,,72,0.0,0,4.0
,2018-01-27 21:39:00,0,,,,,,75,0.0,0,3.991359447
,2018-01-27 22:09:00,0,,,,,,69,0.0,0,3.642857143
,2018-01-27 22:39:00,0,,,,,,44,0.0,0,3.120967742
,2018-01-27 23:09:00,0,,,,,,60,0.0,0,2.8
2018-01-27 23:44:00,2018-01-27 23:39:00,1,fast,0.049410419,0,1,12,64,6.083333333,1,2.55
2018-01-27 23:44:00,2018-01-27 23:39:00,1,fast,1.0,0,1,14,64,6.083333333,1,2.55
2018-01-27 23:45:00,2018-01-27 23:39:00,1,rat,6.0,1,0,49,64,6.083333333,1,2.55
2018-01-27 23:45:00,2018-01-27 23:39:00,1,fast,3.0,0,1,68,64,6.083333333,1,2.55
2018-01-27 23:45:00,2018-01-27 23:39:00,1,rat,8.0,1,0,84,64,6.083333333,1,2.55
2018-01-27 23:47:00,2018-01-27 23:39:00,1,fast,0.010695699,0,1,186,64,6.083333333,1,2.55
2018-01-27 23:48:00,2018-01-27 23:39:00,1,fast,2.0,0,1,231,64,6.083333333,1,2.55
2018-01-27 23:48:00,2018-01-27 23:39:00,1,gaze,1.0,0,0,246,64,6.083333333,1,2.55
2018-01-27 23:48:00,2018-01-27 23:39:00,1,pick,9.0,0,1,253,64,6.083333333,1,2.55
2018-01-27 23:50:00,2018-01-27 23:39:00,1,pick,6.0,0,1,355,64,6.083333333,1,2.55
,2018-01-28 00:09:00,0,,,,,,62,0.0,0,2.3
,2018-01-28 00:39:00,0,,,,,,48,0.0,0,2.062096774
,2018-01-28 01:09:00,0,,,,,,49,0.0,0,2.0
,2018-01-28 01:39:00,0,,,,,,44,0.0,0,1.991359447
,2018-01-28 02:09:00,0,,,,,,49,0.0,0,1.642857143
,2018-01-28 02:39:00,0,,,,,,33,0.0,0,1.133064516
,2018-01-28 03:09:00,0,,,,,,35,0.0,0,1.0
,2018-01-28 03:39:00,1,,,,,,23,0.516666667,1,1.0
2018-01-28 04:20:00,2018-01-28 04:09:00,1,pick,11.0,0,1,742,3,11.98333333,1,1.0
,2018-01-28 04:39:00,0,,,,,,9,0.0,0,1.0
,2018-01-28 16:40:00,0,,,,,,2,0.0,0,4.0
,2018-01-28 17:10:00,0,,,,,,7,0.0,0,4.0
,2018-01-28 17:40:00,0,,,,,,15,0.0,0,4.0
,2018-01-28 18:10:00,0,,,,,,18,0.0,0,4.0
,2018-01-28 18:40:00,0,,,,,,20,0.0,0,4.0
,2018-01-28 19:10:00,0,,,,,,53,0.0,0,4.0
2018-01-28 19:56:00,2018-01-28 19:40:00,1,fast,1.0,0,1,9,40,13.9,1,3.970430108
2018-01-28 19:58:00,2018-01-28 19:40:00,1,rat,1.0,1,0,162,40,13.9,1,3.970430108
2018-01-28 20:03:00,2018-01-28 19:40:00,1,rat,1.0,1,0,456,40,13.9,1,3.970430108
2018-01-28 20:04:00,2018-01-28 19:40:00,1,rat,0.035319187,1,0,528,40,13.9,1,3.970430108
2018-01-28 20:05:00,2018-01-28 19:40:00,1,rat,1.0,1,0,534,40,13.9,1,3.970430108
2018-01-28 20:05:00,2018-01-28 19:40:00,1,pick_and_rat,7.0,1,1,545,40,13.9,1,3.970430108
2018-01-28 20:05:00,2018-01-28 19:40:00,1,fast,1.0,0,1,551,40,13.9,1,3.970430108
2018-01-28 20:05:00,2018-01-28 19:40:00,1,fast,0.034803066,0,1,569,40,13.9,1,3.970430108
2018-01-28 20:05:00,2018-01-28 19:40:00,1,rat,1.0,1,0,583,40,13.9,1,3.970430108
2018-01-28 20:05:00,2018-01-28 19:40:00,1,fast,1.0,0,1,589,40,13.9,1,3.970430108
2018-01-28 20:06:00,2018-01-28 19:40:00,1,fast,2.0,0,1,627,40,13.9,1,3.970430108
2018-01-28 20:06:00,2018-01-28 19:40:00,1,fast,1.0,0,1,631,40,13.9,1,3.970430108
2018-01-28 20:06:00,2018-01-28 19:40:00,1,fast,4.0,0,1,642,40,13.9,1,3.970430108
